Fecha,Productos,Ingreso,Tienda,año,dia,mes
2021-09-16,25,9969,3,2021,Thursday,September
2021-09-17,24,6947,3,2021,Friday,September
2021-09-18,15,5638,3,2021,Saturday,September
2021-09-19,40,5975,3,2021,Sunday,September
2021-09-20,23,7400,3,2021,Monday,September
2021-09-21,50,9044,3,2021,Tuesday,September
2021-09-22,40,7615,3,2021,Wednesday,September
2021-09-23,31,8830,3,2021,Thursday,September
2021-09-24,47,6086,3,2021,Friday,September
2021-09-25,31,7281,3,2021,Saturday,September
2021-09-26,24,6059,3,2021,Sunday,September
2021-09-27,23,5270,3,2021,Monday,September
2021-09-28,42,5194,3,2021,Tuesday,September
2021-09-29,38,9339,3,2021,Wednesday,September
2021-09-30,32,9601,3,2021,Thursday,September
2021-10-01,48,7800,3,2021,Friday,October
2021-10-02,46,7846,3,2021,Saturday,October
2021-10-03,29,6406,3,2021,Sunday,October
2021-10-04,25,5142,3,2021,Monday,October
2021-10-05,37,8106,3,2021,Tuesday,October
2021-10-06,35,7213,3,2021,Wednesday,October
2021-10-07,16,7462,3,2021,Thursday,October
2021-10-08,32,9275,3,2021,Friday,October
2021-10-09,19,8900,3,2021,Saturday,October
2021-10-10,48,6594,3,2021,Sunday,October
2021-10-11,20,6910,3,2021,Monday,October
2021-10-12,45,9724,3,2021,Tuesday,October
2021-10-13,35,6446,3,2021,Wednesday,October
2021-10-14,37,8538,3,2021,Thursday,October
2021-10-15,50,5517,3,2021,Friday,October
2021-10-16,15,9006,3,2021,Saturday,October
2021-10-17,34,8682,3,2021,Sunday,October
2021-10-18,40,5113,3,2021,Monday,October
2021-10-19,19,8782,3,2021,Tuesday,October
2021-10-20,17,8777,3,2021,Wednesday,October
2021-10-21,28,5437,3,2021,Thursday,October
2021-10-22,50,8316,3,2021,Friday,October
2021-10-23,49,6099,3,2021,Saturday,October
2021-10-24,16,9678,3,2021,Sunday,October
2021-10-25,22,5923,3,2021,Monday,October
2021-10-26,17,9465,3,2021,Tuesday,October
2021-10-27,48,8647,3,2021,Wednesday,October
2021-10-28,33,7593,3,2021,Thursday,October
2021-10-29,21,7663,3,2021,Friday,October
2021-10-30,38,9516,3,2021,Saturday,October
2021-10-31,22,7347,3,2021,Sunday,October
2021-11-01,39,5910,3,2021,Monday,November
2021-11-02,18,5845,3,2021,Tuesday,November
2021-11-03,24,9452,3,2021,Wednesday,November
2021-11-04,45,6497,3,2021,Thursday,November
2021-11-05,23,5613,3,2021,Friday,November
2021-11-06,45,7509,3,2021,Saturday,November
2021-11-07,27,7164,3,2021,Sunday,November
2021-11-08,50,8538,3,2021,Monday,November
2021-11-09,44,7293,3,2021,Tuesday,November
2021-11-10,34,8918,3,2021,Wednesday,November
2021-11-11,31,5189,3,2021,Thursday,November
2021-11-12,19,5564,3,2021,Friday,November
2021-11-13,36,9371,3,2021,Saturday,November
2021-11-14,43,8864,3,2021,Sunday,November
2021-11-15,23,9957,3,2021,Monday,November
2021-11-16,35,9698,3,2021,Tuesday,November
2021-11-17,26,5924,3,2021,Wednesday,November
2021-11-18,31,5688,3,2021,Thursday,November
2021-11-19,41,9338,3,2021,Friday,November
2021-11-20,35,5605,3,2021,Saturday,November
2021-11-21,27,6241,3,2021,Sunday,November
2021-11-22,28,5562,3,2021,Monday,November
2021-11-23,29,7523,3,2021,Tuesday,November
2021-11-24,41,5630,3,2021,Wednesday,November
2021-11-25,33,8826,3,2021,Thursday,November
2021-11-26,23,8223,3,2021,Friday,November
2021-11-27,49,7561,3,2021,Saturday,November
2021-11-28,48,7711,3,2021,Sunday,November
2021-11-29,45,7853,3,2021,Monday,November
2021-11-30,29,7303,3,2021,Tuesday,November
2021-12-01,28,5530,3,2021,Wednesday,December
2021-12-02,15,6972,3,2021,Thursday,December
2021-12-03,39,7787,3,2021,Friday,December
2021-12-04,46,5620,3,2021,Saturday,December
2021-12-05,44,5573,3,2021,Sunday,December
2021-12-06,41,9255,3,2021,Monday,December
2021-12-07,47,7966,3,2021,Tuesday,December
2021-12-08,39,7330,3,2021,Wednesday,December
2021-12-09,25,5185,3,2021,Thursday,December
2021-12-10,48,7032,3,2021,Friday,December
2021-12-11,36,8949,3,2021,Saturday,December
2021-12-12,34,9283,3,2021,Sunday,December
2021-12-13,39,6993,3,2021,Monday,December
2021-12-14,29,8832,3,2021,Tuesday,December
2021-12-15,21,6621,3,2021,Wednesday,December
2021-12-16,23,6635,3,2021,Thursday,December
2021-12-17,33,5154,3,2021,Friday,December
2021-12-18,42,8434,3,2021,Saturday,December
2021-12-19,17,6585,3,2021,Sunday,December
2021-12-20,48,8427,3,2021,Monday,December
2021-12-21,24,5316,3,2021,Tuesday,December
2021-12-22,48,7974,3,2021,Wednesday,December
2021-12-23,36,5959,3,2021,Thursday,December
2021-12-24,36,6861,3,2021,Friday,December
2021-12-25,30,8919,3,2021,Saturday,December
2021-12-26,39,6982,3,2021,Sunday,December
2021-12-27,22,8211,3,2021,Monday,December
2021-12-28,16,6352,3,2021,Tuesday,December
2021-12-29,46,6679,3,2021,Wednesday,December
2021-12-30,40,9358,3,2021,Thursday,December
2021-12-31,32,8304,3,2021,Friday,December
2019-01-01,32,9000,4,2019,Tuesday,January
2019-01-02,30,6625,4,2019,Wednesday,January
2019-01-03,42,6211,4,2019,Thursday,January
2019-01-04,31,5958,4,2019,Friday,January
2019-01-05,15,7176,4,2019,Saturday,January
2019-01-06,29,7040,4,2019,Sunday,January
2019-01-07,43,7566,4,2019,Monday,January
2019-01-08,18,8565,4,2019,Tuesday,January
2019-01-09,37,7998,4,2019,Wednesday,January
2019-01-10,36,7733,4,2019,Thursday,January
2019-01-11,16,7571,4,2019,Friday,January
2019-01-12,46,9642,4,2019,Saturday,January
2019-01-13,45,9578,4,2019,Sunday,January
2019-01-14,20,9695,4,2019,Monday,January
2019-01-15,49,5817,4,2019,Tuesday,January
2019-01-16,49,5186,4,2019,Wednesday,January
2019-01-17,19,7969,4,2019,Thursday,January
2019-01-18,18,7308,4,2019,Friday,January
2019-01-19,46,8835,4,2019,Saturday,January
2019-01-20,44,8120,4,2019,Sunday,January
2019-01-21,26,6906,4,2019,Monday,January
2019-01-22,35,5532,4,2019,Tuesday,January
2019-01-23,21,9834,4,2019,Wednesday,January
2019-01-24,27,9976,4,2019,Thursday,January
2019-01-25,37,7637,4,2019,Friday,January
2019-01-26,48,9986,4,2019,Saturday,January
2019-01-27,21,6414,4,2019,Sunday,January
2019-01-28,40,7481,4,2019,Monday,January
2019-01-29,44,5850,4,2019,Tuesday,January
2019-01-30,18,6633,4,2019,Wednesday,January
2019-01-31,48,8256,4,2019,Thursday,January
2019-02-01,29,7503,4,2019,Friday,February
2019-02-02,40,6216,4,2019,Saturday,February
2019-02-03,32,6041,4,2019,Sunday,February
2019-02-04,17,8072,4,2019,Monday,February
2019-02-05,20,9470,4,2019,Tuesday,February
2019-02-06,47,8561,4,2019,Wednesday,February
2019-02-07,47,5312,4,2019,Thursday,February
2019-02-08,29,7867,4,2019,Friday,February
2019-02-09,37,6708,4,2019,Saturday,February
2019-02-10,48,6816,4,2019,Sunday,February
2019-02-11,23,8157,4,2019,Monday,February
2019-02-12,25,6561,4,2019,Tuesday,February
2019-02-13,46,5732,4,2019,Wednesday,February
2019-02-14,35,7247,4,2019,Thursday,February
2019-02-15,46,5359,4,2019,Friday,February
2019-02-16,18,8144,4,2019,Saturday,February
2019-02-17,35,7846,4,2019,Sunday,February
2019-02-18,44,8070,4,2019,Monday,February
2019-02-19,50,9813,4,2019,Tuesday,February
2019-02-20,41,8373,4,2019,Wednesday,February
2019-02-21,17,9864,4,2019,Thursday,February
2019-02-22,33,9184,4,2019,Friday,February
2019-02-23,40,6695,4,2019,Saturday,February
2019-02-24,18,8555,4,2019,Sunday,February
2019-02-25,35,8106,4,2019,Monday,February
2019-02-26,47,5607,4,2019,Tuesday,February
2019-02-27,17,7729,4,2019,Wednesday,February
2019-02-28,21,7707,4,2019,Thursday,February
2019-03-01,17,8758,4,2019,Friday,March
2019-03-02,23,9557,4,2019,Saturday,March
2019-03-03,40,8267,4,2019,Sunday,March
2019-03-04,46,5899,4,2019,Monday,March
2019-03-05,28,7061,4,2019,Tuesday,March
2019-03-06,22,6025,4,2019,Wednesday,March
2019-03-07,27,7926,4,2019,Thursday,March
2019-03-08,40,9090,4,2019,Friday,March
2019-03-09,31,9427,4,2019,Saturday,March
2019-03-10,44,6208,4,2019,Sunday,March
2019-03-11,27,8716,4,2019,Monday,March
2019-03-12,28,8029,4,2019,Tuesday,March
2019-03-13,22,8414,4,2019,Wednesday,March
2019-03-14,29,6008,4,2019,Thursday,March
2019-03-15,19,7326,4,2019,Friday,March
2019-03-16,26,9091,4,2019,Saturday,March
2019-03-17,31,8882,4,2019,Sunday,March
2019-03-18,48,5571,4,2019,Monday,March
2019-03-19,43,5022,4,2019,Tuesday,March
2019-03-20,22,7612,4,2019,Wednesday,March
2019-03-21,30,7669,4,2019,Thursday,March
2019-03-22,29,6805,4,2019,Friday,March
2019-03-23,18,8749,4,2019,Saturday,March
2019-03-24,22,7443,4,2019,Sunday,March
2019-03-25,27,6877,4,2019,Monday,March
2019-03-26,45,6729,4,2019,Tuesday,March
2019-03-27,41,9250,4,2019,Wednesday,March
2019-03-28,43,5675,4,2019,Thursday,March
2019-03-29,15,7115,4,2019,Friday,March
2019-03-30,43,9575,4,2019,Saturday,March
2019-03-31,45,5306,4,2019,Sunday,March
2019-04-01,37,7962,4,2019,Monday,April
2019-04-02,47,5428,4,2019,Tuesday,April
2019-04-03,34,9719,4,2019,Wednesday,April
2019-04-04,36,8410,4,2019,Thursday,April
2019-04-05,43,9822,4,2019,Friday,April
2019-04-06,37,5549,4,2019,Saturday,April
2019-04-07,34,8003,4,2019,Sunday,April
2019-04-08,18,8567,4,2019,Monday,April
2019-04-09,50,9773,4,2019,Tuesday,April
2019-04-10,49,6470,4,2019,Wednesday,April
2019-04-11,32,5752,4,2019,Thursday,April
2019-04-12,26,9516,4,2019,Friday,April
2019-04-13,46,8819,4,2019,Saturday,April
2019-04-14,43,9821,4,2019,Sunday,April
2019-04-15,44,5853,4,2019,Monday,April
2019-04-16,41,8236,4,2019,Tuesday,April
2019-04-17,21,9110,4,2019,Wednesday,April
2019-04-18,42,8972,4,2019,Thursday,April
2019-04-19,21,6629,4,2019,Friday,April
2019-04-20,18,8534,4,2019,Saturday,April
2019-04-21,33,5319,4,2019,Sunday,April
2019-04-22,33,5644,4,2019,Monday,April
2019-04-23,43,5341,4,2019,Tuesday,April
2019-04-24,30,6366,4,2019,Wednesday,April
2019-04-25,44,6496,4,2019,Thursday,April
2019-04-26,25,6911,4,2019,Friday,April
2019-04-27,21,9839,4,2019,Saturday,April
2019-04-28,41,9921,4,2019,Sunday,April
2019-04-29,42,8400,4,2019,Monday,April
2019-04-30,26,9697,4,2019,Tuesday,April
2019-05-01,22,9296,4,2019,Wednesday,May
2019-05-02,21,9686,4,2019,Thursday,May
2019-05-03,45,7987,4,2019,Friday,May
2019-05-04,48,8504,4,2019,Saturday,May
2019-05-05,40,9878,4,2019,Sunday,May
2019-05-06,46,8342,4,2019,Monday,May
2019-05-07,47,6239,4,2019,Tuesday,May
2019-05-08,31,8265,4,2019,Wednesday,May
2019-05-09,16,9780,4,2019,Thursday,May
2019-05-10,43,8284,4,2019,Friday,May
2019-05-11,39,8858,4,2019,Saturday,May
2019-05-12,39,5770,4,2019,Sunday,May
2019-05-13,41,7125,4,2019,Monday,May
2019-05-14,23,7572,4,2019,Tuesday,May
2019-05-15,33,7823,4,2019,Wednesday,May
2019-05-16,44,5626,4,2019,Thursday,May
2019-05-17,26,6956,4,2019,Friday,May
2019-05-18,39,6488,4,2019,Saturday,May
2019-05-19,35,5396,4,2019,Sunday,May
2019-05-20,37,9842,4,2019,Monday,May
2019-05-21,49,5006,4,2019,Tuesday,May
2019-05-22,21,6816,4,2019,Wednesday,May
2019-05-23,39,9684,4,2019,Thursday,May
2019-05-24,36,8192,4,2019,Friday,May
2019-05-25,29,9063,4,2019,Saturday,May
2019-05-26,42,8450,4,2019,Sunday,May
2019-05-27,22,7202,4,2019,Monday,May
2019-05-28,22,7363,4,2019,Tuesday,May
2019-05-29,15,7979,4,2019,Wednesday,May
2019-05-30,26,5039,4,2019,Thursday,May
2019-05-31,43,6138,4,2019,Friday,May
2019-06-01,39,8225,4,2019,Saturday,June
2019-06-02,34,9424,4,2019,Sunday,June
2019-06-03,31,9015,4,2019,Monday,June
2019-06-04,30,6586,4,2019,Tuesday,June
2019-06-05,17,7116,4,2019,Wednesday,June
2019-06-06,26,7169,4,2019,Thursday,June
2019-06-07,34,7849,4,2019,Friday,June
2019-06-08,50,9341,4,2019,Saturday,June
2019-06-09,32,7465,4,2019,Sunday,June
2019-06-10,27,6301,4,2019,Monday,June
2019-06-11,28,7105,4,2019,Tuesday,June
2019-06-12,28,6627,4,2019,Wednesday,June
2019-06-13,19,8768,4,2019,Thursday,June
2019-06-14,18,6766,4,2019,Friday,June
2019-06-15,43,5962,4,2019,Saturday,June
2019-06-16,27,8180,4,2019,Sunday,June
2019-06-17,17,6746,4,2019,Monday,June
2019-06-18,25,5072,4,2019,Tuesday,June
2019-06-19,16,7190,4,2019,Wednesday,June
2019-06-20,31,7231,4,2019,Thursday,June
2019-06-21,23,8269,4,2019,Friday,June
2019-06-22,44,9921,4,2019,Saturday,June
2019-06-23,48,8264,4,2019,Sunday,June
2019-06-24,35,6530,4,2019,Monday,June
2019-06-25,45,9140,4,2019,Tuesday,June
2019-06-26,23,9352,4,2019,Wednesday,June
2019-06-27,47,9766,4,2019,Thursday,June
2019-06-28,15,8979,4,2019,Friday,June
2019-06-29,48,7561,4,2019,Saturday,June
2019-06-30,47,7732,4,2019,Sunday,June
2019-07-01,47,5091,4,2019,Monday,July
2019-07-02,45,8043,4,2019,Tuesday,July
2019-07-03,25,6343,4,2019,Wednesday,July
2019-07-04,36,5524,4,2019,Thursday,July
2019-07-05,39,5457,4,2019,Friday,July
2019-07-06,31,5130,4,2019,Saturday,July
2019-07-07,40,5759,4,2019,Sunday,July
2019-07-08,39,5644,4,2019,Monday,July
2019-07-09,35,7347,4,2019,Tuesday,July
2019-07-10,24,9555,4,2019,Wednesday,July
2019-07-11,27,9227,4,2019,Thursday,July
2019-07-12,34,9593,4,2019,Friday,July
2019-07-13,47,9693,4,2019,Saturday,July
2019-07-14,41,8424,4,2019,Sunday,July
2019-07-15,30,5362,4,2019,Monday,July
2019-07-16,41,5247,4,2019,Tuesday,July
2019-07-17,34,6678,4,2019,Wednesday,July
2019-07-18,38,5366,4,2019,Thursday,July
2019-07-19,29,5760,4,2019,Friday,July
2019-07-20,39,9507,4,2019,Saturday,July
2019-07-21,32,6755,4,2019,Sunday,July
2019-07-22,39,5945,4,2019,Monday,July
2019-07-23,35,8355,4,2019,Tuesday,July
2019-07-24,37,5281,4,2019,Wednesday,July
2019-07-25,31,9660,4,2019,Thursday,July
2019-07-26,50,7043,4,2019,Friday,July
2019-07-27,37,6152,4,2019,Saturday,July
2019-07-28,25,6742,4,2019,Sunday,July
2019-07-29,39,6205,4,2019,Monday,July
2019-07-30,27,8102,4,2019,Tuesday,July
2019-07-31,46,9836,4,2019,Wednesday,July
2019-08-01,41,7893,4,2019,Thursday,August
2019-08-02,34,8731,4,2019,Friday,August
2019-08-03,31,5330,4,2019,Saturday,August
2019-08-04,49,8233,4,2019,Sunday,August
2019-08-05,36,9275,4,2019,Monday,August
2019-08-06,20,9040,4,2019,Tuesday,August
2019-08-07,42,5275,4,2019,Wednesday,August
2019-08-08,44,7596,4,2019,Thursday,August
2019-08-09,21,9721,4,2019,Friday,August
2019-08-10,20,6359,4,2019,Saturday,August
2019-08-11,27,8513,4,2019,Sunday,August
2019-08-12,16,9652,4,2019,Monday,August
2019-08-13,34,9431,4,2019,Tuesday,August
2019-08-14,31,7110,4,2019,Wednesday,August
2019-08-15,41,8799,4,2019,Thursday,August
2019-08-16,24,9973,4,2019,Friday,August
2019-08-17,36,9766,4,2019,Saturday,August
2019-08-18,32,8059,4,2019,Sunday,August
2019-08-19,41,5136,4,2019,Monday,August
2019-08-20,41,8141,4,2019,Tuesday,August
2019-08-21,16,7575,4,2019,Wednesday,August
2019-08-22,16,7867,4,2019,Thursday,August
2019-08-23,45,6703,4,2019,Friday,August
2019-08-24,33,9581,4,2019,Saturday,August
2019-08-25,45,9154,4,2019,Sunday,August
2019-08-26,16,9576,4,2019,Monday,August
2019-08-27,41,5449,4,2019,Tuesday,August
2019-08-28,35,8837,4,2019,Wednesday,August
2019-08-29,34,7944,4,2019,Thursday,August
2019-08-30,24,5774,4,2019,Friday,August
2019-08-31,28,6161,4,2019,Saturday,August
2019-09-01,34,9676,4,2019,Sunday,September
2019-09-02,49,6524,4,2019,Monday,September
2019-09-03,22,5372,4,2019,Tuesday,September
2019-09-04,34,6030,4,2019,Wednesday,September
2019-09-05,47,9333,4,2019,Thursday,September
2019-09-06,16,9128,4,2019,Friday,September
2019-09-07,18,7240,4,2019,Saturday,September
2019-09-08,42,5727,4,2019,Sunday,September
2019-09-09,27,8818,4,2019,Monday,September
2019-09-10,21,7942,4,2019,Tuesday,September
2019-09-11,38,6172,4,2019,Wednesday,September
2019-09-12,40,8913,4,2019,Thursday,September
2019-09-13,46,7323,4,2019,Friday,September
2019-09-14,49,7022,4,2019,Saturday,September
2019-09-15,19,7968,4,2019,Sunday,September
2019-09-16,23,7768,4,2019,Monday,September
2019-09-17,17,7475,4,2019,Tuesday,September
2019-09-18,33,6353,4,2019,Wednesday,September
2019-09-19,46,5097,4,2019,Thursday,September
2019-09-20,25,7897,4,2019,Friday,September
2019-09-21,37,6520,4,2019,Saturday,September
2019-09-22,35,7514,4,2019,Sunday,September
2019-09-23,37,5846,4,2019,Monday,September
2019-09-24,17,6956,4,2019,Tuesday,September
2019-09-25,23,7822,4,2019,Wednesday,September
2019-09-26,42,7478,4,2019,Thursday,September
2019-09-27,15,5314,4,2019,Friday,September
2019-09-28,47,6842,4,2019,Saturday,September
2019-09-29,43,5184,4,2019,Sunday,September
2019-09-30,19,6645,4,2019,Monday,September
2019-10-01,27,5868,4,2019,Tuesday,October
2019-10-02,22,7460,4,2019,Wednesday,October
2019-10-03,22,6853,4,2019,Thursday,October
2019-10-04,27,5545,4,2019,Friday,October
2019-10-05,26,9093,4,2019,Saturday,October
2019-10-06,40,9355,4,2019,Sunday,October
2019-10-07,48,9847,4,2019,Monday,October
2019-10-08,22,5940,4,2019,Tuesday,October
2019-10-09,34,6293,4,2019,Wednesday,October
2019-10-10,18,8314,4,2019,Thursday,October
2019-10-11,32,6162,4,2019,Friday,October
2019-10-12,49,7319,4,2019,Saturday,October
2019-10-13,21,6453,4,2019,Sunday,October
2019-10-14,25,7388,4,2019,Monday,October
2019-10-15,43,6910,4,2019,Tuesday,October
2019-10-16,21,5235,4,2019,Wednesday,October
2019-10-17,21,7844,4,2019,Thursday,October
2019-10-18,46,7020,4,2019,Friday,October
2019-10-19,31,7648,4,2019,Saturday,October
2019-10-20,19,9648,4,2019,Sunday,October
2019-10-21,16,7175,4,2019,Monday,October
2019-10-22,23,6164,4,2019,Tuesday,October
2019-10-23,18,8599,4,2019,Wednesday,October
2019-10-24,27,6212,4,2019,Thursday,October
2019-10-25,28,5428,4,2019,Friday,October
2019-10-26,42,9530,4,2019,Saturday,October
2019-10-27,30,5902,4,2019,Sunday,October
2019-10-28,42,8078,4,2019,Monday,October
2019-10-29,21,8613,4,2019,Tuesday,October
2019-10-30,40,9787,4,2019,Wednesday,October
2019-10-31,28,9923,4,2019,Thursday,October
2019-11-01,42,5276,4,2019,Friday,November
2019-11-02,21,6975,4,2019,Saturday,November
2019-11-03,46,7900,4,2019,Sunday,November
2019-11-04,27,8344,4,2019,Monday,November
2019-11-05,19,8283,4,2019,Tuesday,November
2019-11-06,30,8464,4,2019,Wednesday,November
2019-11-07,46,7946,4,2019,Thursday,November
2019-11-08,45,8989,4,2019,Friday,November
2019-11-09,36,6112,4,2019,Saturday,November
2019-11-10,29,9868,4,2019,Sunday,November
2019-11-11,50,5194,4,2019,Monday,November
2019-11-12,47,9989,4,2019,Tuesday,November
2019-11-13,18,6867,4,2019,Wednesday,November
2019-11-14,46,7532,4,2019,Thursday,November
2019-11-15,33,6100,4,2019,Friday,November
2019-11-16,49,9987,4,2019,Saturday,November
2019-11-17,17,7867,4,2019,Sunday,November
2019-11-18,21,6351,4,2019,Monday,November
2019-11-19,47,7882,4,2019,Tuesday,November
2019-11-20,46,6840,4,2019,Wednesday,November
2019-11-21,39,8039,4,2019,Thursday,November
2019-11-22,40,9606,4,2019,Friday,November
2019-11-23,18,6237,4,2019,Saturday,November
2019-11-24,41,8531,4,2019,Sunday,November
2019-11-25,39,8781,4,2019,Monday,November
2019-11-26,49,7017,4,2019,Tuesday,November
2019-11-27,49,7242,4,2019,Wednesday,November
2019-11-28,37,8976,4,2019,Thursday,November
2019-11-29,34,5359,4,2019,Friday,November
2019-11-30,41,5008,4,2019,Saturday,November
2019-12-01,18,9050,4,2019,Sunday,December
2019-12-02,48,9620,4,2019,Monday,December
2019-12-03,20,9840,4,2019,Tuesday,December
2019-12-04,33,8598,4,2019,Wednesday,December
2019-12-05,15,7653,4,2019,Thursday,December
2019-12-06,46,8306,4,2019,Friday,December
2019-12-07,33,7948,4,2019,Saturday,December
2019-12-08,24,6261,4,2019,Sunday,December
2019-12-09,33,9363,4,2019,Monday,December
2019-12-10,32,5646,4,2019,Tuesday,December
2019-12-11,41,7944,4,2019,Wednesday,December
2019-12-12,20,5559,4,2019,Thursday,December
2019-12-13,43,8599,4,2019,Friday,December
2019-12-14,38,7604,4,2019,Saturday,December
2019-12-15,50,6431,4,2019,Sunday,December
2019-12-16,48,5681,4,2019,Monday,December
2019-12-17,22,8070,4,2019,Tuesday,December
2019-12-18,37,8227,4,2019,Wednesday,December
2019-12-19,22,9056,4,2019,Thursday,December
2019-12-20,34,6935,4,2019,Friday,December
2019-12-21,29,8653,4,2019,Saturday,December
2019-12-22,27,8766,4,2019,Sunday,December
2019-12-23,49,7107,4,2019,Monday,December
2019-12-24,24,9928,4,2019,Tuesday,December
2019-12-25,28,5842,4,2019,Wednesday,December
2019-12-26,46,5271,4,2019,Thursday,December
2019-12-27,24,5024,4,2019,Friday,December
2019-12-28,38,7795,4,2019,Saturday,December
2019-12-29,19,5624,4,2019,Sunday,December
2019-12-30,30,6056,4,2019,Monday,December
2019-12-31,16,6854,4,2019,Tuesday,December
2020-01-01,34,6611,4,2020,Wednesday,January
2020-01-02,38,7784,4,2020,Thursday,January
2020-01-03,37,5806,4,2020,Friday,January
2020-01-04,15,9746,4,2020,Saturday,January
2020-01-05,25,8044,4,2020,Sunday,January
2020-01-06,21,5086,4,2020,Monday,January
2020-01-07,24,9477,4,2020,Tuesday,January
2020-01-08,45,5996,4,2020,Wednesday,January
2020-01-09,18,9632,4,2020,Thursday,January
2020-01-10,46,5251,4,2020,Friday,January
2020-01-11,40,5852,4,2020,Saturday,January
2020-01-12,17,5321,4,2020,Sunday,January
2020-01-13,24,8459,4,2020,Monday,January
2020-01-14,36,5299,4,2020,Tuesday,January
2020-01-15,42,7421,4,2020,Wednesday,January
2020-01-16,46,9464,4,2020,Thursday,January
2020-01-17,41,5007,4,2020,Friday,January
2020-01-18,39,7325,4,2020,Saturday,January
2020-01-19,19,9519,4,2020,Sunday,January
2020-01-20,48,9098,4,2020,Monday,January
2020-01-21,48,5939,4,2020,Tuesday,January
2020-01-22,31,9554,4,2020,Wednesday,January
2020-01-23,24,6239,4,2020,Thursday,January
2020-01-24,44,5166,4,2020,Friday,January
2020-01-25,47,9113,4,2020,Saturday,January
2020-01-26,21,6633,4,2020,Sunday,January
2020-01-27,19,5148,4,2020,Monday,January
2020-01-28,22,9961,4,2020,Tuesday,January
2020-01-29,36,6141,4,2020,Wednesday,January
2020-01-30,25,9075,4,2020,Thursday,January
2020-01-31,40,7204,4,2020,Friday,January
2020-02-01,26,5406,4,2020,Saturday,February
2020-02-02,45,6827,4,2020,Sunday,February
2020-02-03,16,6080,4,2020,Monday,February
2020-02-04,48,6766,4,2020,Tuesday,February
2020-02-05,30,9281,4,2020,Wednesday,February
